時刻,コード,会社名,会社名_en,表題,表題_en,市場,市場_en,PDF
11:40,13264,Ｅ－ワールド,E-World,SPDRゴールド・シェアに関する日々の開示事項,Daily Disclosure Items Regarding SPDR ETF,東,TSE,https://www.release.tdnet.info/inbs/140120260401595784.pdf
11:50,74260,山大,Yamadai,当社株式の監理銘柄（確認中）指定に関するお知らせ,Notice regarding the designation of our stocks as stocks under supervision (currently being confirmed),東,TSE,https://www.release.tdnet.info/inbs/140120260401595234.pdf
12:00,98530,銀座ルノア,Ginza Lenoir,（訂正）適時開示書類「特別利益の計上に関するお知らせ」 の一部訂正について,(Correction) Regarding partial corrections to the timely disclosure document “Notice regarding recording of extraordinary profits”,東,TSE,https://www.release.tdnet.info/inbs/140120260401595603.pdf
12:00,94250,ＲｅＹｕｕＪａｐａｎ,ReYuuJapan,第２回新株予約権の行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595369.pdf
12:00,91010,郵船,Yusen,自己株式の取得状況に関するお知らせ （会社法第459条第１項の規定による定款の定めに基づく自己株式の取得）,"Notice regarding the status of acquisition of treasury stock (Acquisition of treasury stock based on the provisions of the Articles of Incorporation pursuant to Article 459, Paragraph 1 of the Companies Act)",東,TSE,https://www.release.tdnet.info/inbs/140120260331594585.pdf
12:00,89560,Ｒ－ＮＴＴ都市開発Ｒ,R-NTT Urban Development R,自己投資口の取得状況に関するお知らせ,Notice Regarding Status of Investment Unit Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331595092.pdf
12:00,89270,明豊エンター,Meiho Enter,2026年3月 月次仕入及び販売に関するお知らせ,Monthly Report for March 2026,東,TSE,https://www.release.tdnet.info/inbs/140120260401595541.pdf
12:00,71380,Ｇ－ＴＯＲＩＣＯ,G-TORICO,第三者割当により発行された第11回新株予約権（行使価額修正条項及び行使停止条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595724.pdf
12:00,65210,Ｇ－オキサイド,G-oxide,新株予約権(ストック・オプション)の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260331593664.pdf
12:00,64300,ダイコク電,Daikoku Den,子会社設立及び新たな事業の開始に関するお知らせ,Notice regarding establishment of subsidiary and start of new business,東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260401595611.pdf
12:00,64300,ダイコク電,Daikoku Den,株式取得（子会社の取得）に関するお知らせ,Notice regarding stock acquisition (acquisition of subsidiary),東名,TSE / NSE,https://www.release.tdnet.info/inbs/140120260401595857.pdf
12:00,50350,Ｇ－ＨＯＵＳＥＩ,G-HOUSEI,自己株式の取得状況及び取得終了に関するお知らせ,Notice Regarding Share Buyback Status and Completion,東,TSE,https://www.release.tdnet.info/inbs/140120260401595749.pdf
12:00,48830,Ｇ－モダリス,G-Modalis,第三者割当により発行された第17回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401595650.pdf
12:00,42610,Ｇ－アジアクエスト,G-Asia Quest,定款一部変更に関するお知らせ,Notice Regarding Partial Amendment to Articles of Incorporation,東,TSE,https://www.release.tdnet.info/inbs/140120260401595865.pdf
12:00,39280,マイネット,Mynet,（開示事項の経過）資本金及び資本準備金の額の減少に関するお知らせ,(Progress Disclosure) Notice regarding decrease in amount of capital and capital reserve,東,TSE,https://www.release.tdnet.info/inbs/140120260401595836.pdf
12:00,36620,エイチームＨＤ,Ateam HD,非上場の親会社等の決算に関するお知らせ,"Notice regarding financial results of unlisted parent company, etc.",東,TSE,https://www.release.tdnet.info/inbs/140120260401595613.pdf
12:00,31850,Ｇ－夢展望,G-dream outlook,上場維持基準への適合に関するお知らせ,Notice regarding compliance with listing maintenance standards,東,TSE,https://www.release.tdnet.info/inbs/140120260401595704.pdf
12:00,244A0,Ｇ－グロースエクスパ,G-Growth Expa,執行役員の選任および人事異動に関するお知らせ,Notice regarding appointment of executive officers and personnel changes,東,TSE,https://www.release.tdnet.info/inbs/140120260401596062.pdf
12:00,244A0,Ｇ－グロースエクスパ,G-Growth Expa,（開示事項の経過）子会社の設立に関するお知らせ,(Progress Disclosure) Notice Regarding Establishment of Subsidiary,東,TSE,https://www.release.tdnet.info/inbs/140120260401595922.pdf
12:30,65920,マブチモーター,mabuchi motor,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260331595152.pdf
12:30,49660,上村工業,Uemura Industries,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260326590069.pdf
12:30,38030,Ｇ－イメージ情,G-image information,主要株主の異動に関するお知らせ,Notice Regarding Change of Major Shareholders,東,TSE,https://www.release.tdnet.info/inbs/140120260401595980.pdf
12:30,33500,メタプラネット,Metaplanet,第三者割当による第27回新株予約権（行使価額修正条項、mNAV条項、下限行使価額修正条項 及び行使停止条項付）の発行に係る払込完了に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596087.pdf
12:30,33500,メタプラネット,Metaplanet,第三者割当により発行された第23回乃至第24回新株予約権（行使価額修正条項付及び行使停止条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260401596064.pdf
12:30,33500,メタプラネット,Metaplanet,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260401596047.pdf
13:00,99020,日伝,Nichiden,新任社外取締役候補者の選任および異動に関するお知らせ,Notice regarding appointment and transfer of new outside director candidates,東,TSE,https://www.release.tdnet.info/inbs/140120260401596067.pdf
13:00,80320,紙パル商,Kami-Pal Shoji,自己株式の取得状況に関するお知らせ,Notice Regarding Status of Share Buyback,東,TSE,https://www.release.tdnet.info/inbs/140120260327591915.pdf
13:00,67370,ＥＩＺＯ,EIZO,投資有価証券売却益（特別利益）の計上に関するお知らせ,Notice regarding recording of gain on sale of investment securities (extraordinary profit),東,TSE,https://www.release.tdnet.info/inbs/140120260401595950.pdf
13:00,64710,日本精工,NSK,英国ニューアーク・オン・トレント地区からの生産撤退計画に伴う組合協議開始のお知らせ,Announcement of the start of union consultations in conjunction with plans to withdraw production from the Newark-on-Trent area in the UK,東,TSE,https://www.release.tdnet.info/inbs/140120260401595312.pdf
13:00,45830,Ｇ－カイオム,G-Chiom,第23回新株予約権（行使価額修正条項付）の月間行使状況に関するお知らせ,Notice Regarding Stock Acquisition Rights,東,TSE,https://www.release.tdnet.info/inbs/140120260331594955.pdf
